GABETTI CAP.,45.06515,7.7105
GAIDANO,45.03468,7.678044285714286
GAIDANO N.8,45.03946,7.62676
GALILEI,45.051273333333334,7.655709999999999
GALILEO FERRARIS,45.07391454545455,7.653759090909091
GALILEO FERRARIS OVEST,45.03939,7.65231
GALIMBERTI,45.04304333333334,7.624716666666667
GALLIERA,45.041475,7.7823150000000005
GALVANI,45.07571333333334,7.673416666666667
GANDHI,45.00869,7.54547
GANDINO,45.10726,7.68131
GARESSIO,45.03063,7.6689
GARIBALDI,45.09249833333333,7.634153333333334
GARIBALDI CAP.,45.07599,7.67177
GARRONE,45.012625,7.649145
GASSINO,45.066140000000004,7.7173
GATTI N.17,45.05396,7.69697
GEISSER,45.07791,7.77101
GEISSER NORD,45.078,7.77075
GENE,45.07694,7.690144999999999
GENOLA,45.064525,7.64081
GENOVA,44.979252499999994,7.7318075
GENOVA N.212,44.98835,7.72441
GENOVA N.216,44.98663,7.72848
GENOVA N.295,44.98856,7.72431
GENOVA N.315,44.98669,7.72888
GERBIDI,45.02943,7.52469
GERBIDO,45.051705,7.599245
GERMAGNANO,45.11506,7.69887
GERMANASCA,45.06522,7.652315
GESSI,45.051005,7.652945
GHEMME,45.081225,7.641909999999999
GIACHINO,45.089884999999995,7.67636
GIACOSA,45.062020000000004,7.606845
GIAMBONE,45.031804,7.64916
GIARDINI REALI,45.07374333333333,7.69049
GIARDINI SARTORE,45.00954,7.54175
GIARDINO GREEN,45.045249999999996,7.62385
GIAVENO,45.030965,7.5539125
GIAVENO SUD,45.01361,7.50203
GINESTRA,45.00021,7.72308
GIOANETTI,45.061915,7.697520000000001
GIOBERTI,45.143055000000004,7.782655
GIOLITTI,45.057081249999996,7.64450375
GIORDANO BRUNO,45.045355,7.66437
GIOTTO,45.116445,7.62128
GIOVANNI XXIII,45.101932500000004,7.6011575
GIULIA DI BAROLO,45.06742,7.69687
GIULIO,45.07683,7.67879
GIULIO CESARE,45.1073725,7.702905
GIULIO CESARE CAP.,45.11183,7.70774
GIURIA,45.04952,7.679637499999999
GIUSTI,44.99381,7.65191
GLADIOLI,45.10187,7.63015
GLICINI,45.10213,7.63053
GOBETTI,45.012155,7.6693299999999995
GOITO,45.042862,7.610358000000001
GOITO CAP.,45.00005,7.679
GONZOLE,45.02575,7.5669450000000005
GORINI,45.04078333333333,7.592849999999999
GORINI CAP.,45.03941,7.59165
GORINI OVEST,45.04261,7.59156
GORIZIA,45.02529599999999,7.642702
GORIZIA EST,45.00887,7.60696
GORREE,45.006575,7.730805
GOTTARDO,45.098496666666676,7.696033333333333
GOZZANO,45.02767666666667,7.603153333333334
GOZZANO CAP.,45.00376,7.84246
